id,name,year,episode,song,artist
728023,xanadu,1980.0,,you made me love you,james v. monaco+joseph mccarthy+olivia newton-john
170384,off the air,2011.0,hair (#4.1),backwell,beak>
492607,joaquín sabina - ...y seguido 1992-2005,2006.0,,así estoy yo sin tí,joaquín sabina
530688,main aurr mrs khanna,2009.0,,happening,jalees sherwani+sajid ali+wajid ali+sunidhi chauhan+raja mushtaq+uvie
103352,greys anatomy,2005.0,shes gone (#8.2),bite your lip,dan battison+tommy francis+nik gray+owen reed+tom stubbs+new cassettes
303247,top of the pops,1964.0,(2000-04-07),the time is now,moloko
711351,valley of the witch,2014.0,,a thousand haunted dreams,bobby cole
18423,aufgspuit!,2006.0,schmidbauer mit wolfgang ambros,er fallt,wolfgang ambros+werner schmidbauer+martin kälberer
588680,rainbow brite and the star stealer,1985.0,,brand new day,haim saban+shuki levy
314738,wahlburgers,2014.0,pranks for the memories (#2.3),44 crazy eyes v5,michael getches+calvin pfeffer
618586,sleep with me,1994.0,,i live in a nice house,bob forrest+zander schloss+thelonious monster
637486,sydney white,2007.0,,warning,ali dee+alana da fonseca+michael klein+vincent alfieri+lil wendy
217278,so you think you can dance,2005.0,top 16 results (#2.11),insensitive,mandalay
631634,straight to hell,1986.0,,yakety yak,jerry leiber+mike stoller+the coasters+dick rude+joe strummer+sy richardson
8496,al salir de clase,1997.0,,women djs mix,women djs
48678,compañeros,1998.0,máscara (#9.2),no te fallré,marte menguante
373627,book of shadows: blair witch 2,2000.0,,arcarsenal,at the drive-in
238904,the big easy,1996.0,hotshots (#1.6),down in new orleans,chief smiley ricks
129712,klimbim,1973.0,(#1.3),minute waltz in d flat major op. 64 no. 1,frédéric chopin+ingeborg hallstein
202010,saturday night live,1975.0,harry dean stanton/the replacements (#11.7),knockin on heavens door,bob dylan
631006,stone of destiny,2008.0,,settlin,ben albu
188399,privileged,2008.0,pilot (#1.1),merry happy,kate nash
23343,baseball,1994.0,the capital of baseball (#1.7),brooklyn dodger jump,george t. simon+joe ricardel
340507,affectionately yours,1941.0,,hungarian dance no. 6 in d major,johannes brahms
621566,some like it sexy,1969.0,,walking down the street,richard taylor+alan waller+dennis may
225384,stargate sg-1,1997.0,resurrection (#7.19),main title,joel goldsmith+david arnold
720168,west of broadway,1931.0,,mademoiselle from armentières,the returning soldiers in the opening scene
154605,misfits,2009.0,(#1.3),growing pains,elly jackson+ben langmaid+jeff patterson+la roux
434528,expensive husbands,1937.0,,pop! goes the weasel,
587070,quiero ser artista,1958.0,,himno panamericano,sergio guerrero+josé antonio zorrilla
508835,la piovra 8 - lo scandalo,1997.0,,raccordi,ennio morricone
309533,undergrads,2001.0,risk (#1.12),disko mysterious girl,vibrolux
420067,dot and the bunny,1983.0,,the kangaroo that never grew,bob young+barbara frawley+ross higgins+robyn moore
577379,pippin: his life and times,1981.0,,no time at all,stephen schwartz+martha raye+the players
685618,the square,2008.0,,feed the fire,ben lee+jessica chapnik kahn
503546,komm mit zur blauen adria,1966.0,,sag nicht vor allen leuten baby,hannelore auer
730153,you were meant for me,1948.0,,concerto in f,george gershwin
77373,duets,2012.0,movie night (#1.5),my heart will go on,james horner+lyrics by will jennings+john glosson  with jennifer nettles
51122,covert affairs,2010.0,grounded (#5.8),i need my girl,the national
352668,aretha franklin: duets,1993.0,,spirit in the dark,aretha franklin+elton john
452954,glassland,2014.0,,tainted love,ed cobb+soft cell+kind permission of music sales creative
96957,gilmore girls,2000.0,lost and found (#2.15),price yeah!,pavement
223154,spongebob squarepants,1999.0,squid plus one/the executive treatment (#9.13),morning commute,ronald hanmer
472552,hollywood singing and dancing: a musical treasure,2008.0,,singin in the rain,nacio herb brown
107581,heartbeat,1992.0,fruits of the earth (#1.2),hippy hippy shake,the swinging blue jeans+chan romero
386216,casse-tête chinois,2013.0,,itchin for your love,
67821,densha otoko,2005.0,,twilight,electric light orchestra
396340,comme un aimant,2000.0,,ammore annascunnuto,
102923,greys anatomy,2005.0,i saw her standing there (#9.4),moving on,calahan
342271,alanis morissette: jagged little pill - live,1997.0,,hand in my pocket,alanis morissette  / glen ballard+alanis morissette
237882,the benny hill show,1969.0,the great british dancing finals (#5.2),thoroughly modern millie,sammy cahn+jimmy van heusen+the ladybirds
727200,worst case scenario,2013.0,,please come in,frank bongers+stefan wellens+peter van tichelen+forbidden ensemble
410633,den skaldede frisør,2012.0,,thats amore,harry warren+jack brooks+jonas winge leisner+alice carreri
725771,wish i was here,2014.0,,wish i was here,guy berryman+jon buckland+will champion+chris martin+cat power+coldplay
57111,dancing on ice,2006.0,(#5.12),higher love,steve winwood+will jennings
249818,the johnny cash show,1969.0,(#1.17),tulsa country,nancy ames
620373,so fine,1981.0,,so fine commercial jingle,david spangler+grover dale
474731,horror house on highway five,1985.0,,rumble,link wray+the wraymen
694438,this beat goes on: canadian pop music in the 1970s,2009.0,,heart like a wheel,anna mcgarrigle+kate mcgarrigle
675436,the neverending story iii,1994.0,,kiss from a rose,seal+arrangement with warner special products
121319,intervention,2005.0,gloria (#7.13),five steps,scott klass+the davenports
141176,lonelygirl15,2006.0,stakeout... with a girl (#2.37),driving long distance,jack zerby
108559,heppoko jikken animêshon excel saga,1999.0,the woman from mars (#1.2),small organism suite,toshio masuda
696315,thumb fun,1952.0,,blues in the night,harold arlen
642297,texas chain saw massacre: the shocking truth,2000.0,,fool for a blonde,roger bartlett+friends
255664,the match game,1962.0,sheila macrae & soupy sales (#6.174),the match game,the score production band
363440,beethovens birthday: a celebration in vienna with leonard bernstein,1970.0,,symphony no. 9 in d minor: ode to joy,ludwig van beethoven+the vienna philharmonic+the vienna state opera chorus+with soloists martti talvela
315415,watashi ga motenai no wa dou kangaetemo omaera ga warui!,2013.0,motenai shi  chotto ii yume miru wa (#1.4),do kangaetemo watashi wa warukunai,izumi kitta
602381,saippuaprinssi,2006.0,,inferno,
176576,p.o.v.,1988.0,iris (#29.5),monday morning,justin tripp
710204,upside down,2012.0,,el ultimo cafÉ,roberto goyeneche
140151,live from studio five,2009.0,(#1.114),i know where its at,all saints
377043,bring it on: fight to the finish,2009.0,,burn,misty+m. gonzalez+a. lane+m. haene
587307,rcas opening night,1973.0,,say has anybody seen my sweet gypsy rose?,irwin levine+l. russell brown+tony orlando+telma hopkins+joyce vincent wilson
127807,keen eddie,2003.0,black like me (#1.7),pretty,reno
694024,things behind the sun,2001.0,,underrated,chad king+cowboys+indians
440332,first sunday,2008.0,,smiley precious father,rob lewis
313977,vivo en argentina,2011.0,(2012-09-28),imágenes paganas,federico moura+roberto jacoby+daniel sbarra  / enrique mugetti  / federico moura+virus
235658,the adventures of shirley holmes,1996.0,the case of the broken oath (#2.13),danny boy,music: traditional+tyley ross
355417,autiomaa,2012.0,,autiomaa,shotgun club+junnu alajuuma
631365,storm riders,1982.0,,hard act to follow,tim finn+split enz
19618,australian story,1996.0,a very good rascal (#19.13),shadow boxer,rick brewster+doc neeson+john brewster+the angels 100%+steve balbi
24495,baywatch,1989.0,heat wave (#1.2),room to move,animotion
438660,fiebre de amor,1985.0,,sueños,luis miguel
680734,the real cancun,2003.0,,it takes two,james brown+robert ginyard+rob base+dj ez rock
472632,hollywood vice squad,1986.0,,streetwalkin,chris spedding
605868,scarlet seas,1928.0,,vorspiel,richard wagner
80497,el color de la pasión,2014.0,rebeca no dejará ir a alonso (#1.68),hoy es un buen día,josé luis roma+noel shajris+río roma
123824,jardins proibidos,2014.0,(#1.203),jardins proibidos,paulo gonzo+olavo bilac
10842,american experience,1988.0,race to the moon (#18.2),first broadcast from the moon,jessica locke
115919,i love the 80s 3-d,2005.0,1982 (#1.3),dont you want me,phil oakey+jo callis+philip adrian wright+the human league
249554,the jack paar program,1962.0,(#1.24),they cant take that away from me,george gershwin+ira gershwin+liza minnelli
428574,elephant,2003.0,,supernal infinite space (kawabata) waikiki easy meat (mano),acid mothers temple+the melting paraiso u.f.o.
395480,college swing,1938.0,,i fall in love with you every day,manning sherwin+florence george+john payne
490747,jean genet  le contre-exemplaire,2010.0,,douceur du bagne,hélène martin
194318,reign,2013.0,no way out (#3.12),a war,bird
705547,two blondes and a redhead,1947.0,,on the sunny side of the street,jimmy mchugh
340246,adventureland,2009.0,,funiculi  funicula,luigi denza
164995,napoléon,2002.0,,la visite a josephine (the visit of josephine),richard grégoire+bulgarian symphony orchestra-sif 309
462521,hallo janine!,1939.0,,jai vu revenir,peter kreuder+jean patart
497915,karaoke revolution presents: american idol encore 2,2008.0,,speed of sound,guy berryman+jon buckland+will champion+chris martin
654901,the cult: music without fear,2002.0,,peace dog,
393340,classic artists: yes,2007.0,,and you and i,jon anderson+steve howe+chris squire+bill bruford+yes+live 2001
190443,r.i.s. police scientifique,2006.0,alibis (#5.4),como nuestra vida,jaime zelada marchessi
646716,the apartment,1960.0,,there is a tavern in the town,f.j. adams
110477,histeria!,1998.0,better living through science (#1.38),rock-a-bye baby,effie i. canning
468411,hemlock,2014.0,,evil child,cyoakha grace omanion+big city orchestra
66342,deixa-me amar,2007.0,(#1.219),tu pertences a mim,os azeitonas
168976,numb3rs,2005.0,end of watch (#3.15),summer of 69,bryan adams+jim vallance
142833,lua vermelha,2010.0,(#1.121),ela era só mais uma,classificados
141526,los 80,2008.0,no hay nada como el hogar (#5.5),el tiempo en las bastillas,fernando ubiergo+camila moreno
180664,pero ¿esto qué es?,1989.0,(1989-07-07),hello  dolly!,jerry herman+nacho dogan
261129,the porter wagoner show,1961.0,cal smith (#1.488),conversation,porter wagoner
500811,killer force,1976.0,,love theme,georges garvarentz  et son orchestre
449794,genei ibunroku #fe,2015.0,,smile for me,music: hiroshi yoshida
304927,treme,2010.0,meet de boys on the battlefront (#1.2),meet the boys on the battlefront,l landry+anders osborne
629932,step up 2: the streets,2008.0,,ching-a-ling,missy elliott+cainon lamb+marshall leather+shawn campbell
580651,porkys naughty nephew,1938.0,,animal fair,
129723,klinik am alex,2009.0,,crack the shutters,snow patrol
444633,frauen sind was wunderbares,1994.0,,music supervisor,
322543,you bet your life,1950.0,(#9.28),liechtenstein polka,edmund koetscher+rudi lindt+clifford marks+his three brothers
35602,bring on the night,2012.0,(#1.4),silent addictions,donn bhatt
548046,murder ahoy,1964.0,,rule  britannia!,thomas augustine arne+the cast
539280,metro movietone revue,1929.0,,on the road to mandalay,oley speaks+george dewey washington
542475,missing,1982.0,,missing (opening theme),vangelis
600468,runa jugirushisi,2016.0,,pennsylvania rose,kevin macleod
37604,buffy the vampire slayer,1997.0,bad eggs (#2.12),buffy the vampire slayer theme,nerf herder+brandon k. verrett
227877,studio one,1948.0,the guinea pigs (#3.55),introduction from ,nikolai rimsky-korsakov
403559,dai-rantô smash brothers deluxe,2001.0,,multi-man melee 1/multi-man melee 2,
472716,hollywood in vienna 2011,2011.0,,e. t. - extra terrestrial,john williams
221545,spongebob squarepants,1999.0,buried in time/shellback shenanigans (#8.5),spongebob squarepants theme song,stephen hillenburg+derek drymon+hank smith music+patrick pinney
545266,morir de dia,2010.0,,virgo vamp,pepe sales
728922,yes,2004.0,,el carretero,guillermo portabales
294992,tiny toon adventures,1990.0,looking out for the little guy (#1.10),rock-a-bye baby,effie i. canning
69747,dexter,2006.0,that night  a forest grew (#2.7),nocturne no. 2 in e flat major,frédéric chopin
566251,one voice,1986.0,,over the rainbow,harold arlen+barbra streisand
684129,the signal hill speed run,2013.0,,s.h. second jam,danny mordujovich
705099,twelve oclock,2015.0,,time aint on your side (the theme from twelve oclock),stephen guidry-white+patrick flynn+claire guidry-white
111025,histeria!,1998.0,the wild west (#1.4),charge,
324131,zoboomafoo,1999.0,fierce creatures (#1.11),zoboomafoo theme,pure west
386327,casting couch,2013.0,,the warm,ages of the earth
497155,kalmilata,1981.0,,lekhapora korle,moniruzzaman monir+shammi akhtar
520870,live nude girls,2014.0,,hard to be a man,gary private
344784,aloha,2015.0,,no name slack key,ledward kaapana
692897,the young visiters,1984.0,,fanfares for orchestra,jack trombey
36111,britains got talent,2007.0,(#7.12),i need you tonight,m.c. boy
582515,pretty cool too,2007.0,,i gave you all,milos twilight+paris
174664,ookiku furikabutte,2007.0,honto no êsu (#1.1),medaka ga mita niji,kozue takada
68530,designing women,1986.0,there she is (#4.3),isnt she lovely,stevie wonder
261611,the porter wagoner show,1961.0,kenny price (#1.507),be careful of the stones that you throw,porter wagoner
86908,fama ¡a bailar!,2008.0,(#1.86),lo bueno siempre tiene un final,nelly furtado+tim mosley+chris martin+nate hills.
473403,homenatge nacional a salvador espriu,1985.0,,cançó de la vinguda de la tarda,raimon
242337,the dodge dancing party,1955.0,(#6.31),the boulevard of broken dreams,harry warren
409456,decampitated,1998.0,,head,scott spock
248664,the honeymooners,1955.0,young at heart (#1.20),the skaters waltz (les patineurs),emil waldteufel
562974,oceans eleven,2001.0,,rodney yates,david holmes
448299,gala fao 2000,2000.0,,perra enamorada,mogol+lucio battisti+mónica naranjo
69604,dexter,2006.0,if i had a hammer (#4.6),dexter main title,rolfe kent
472866,hollywoodland,2006.0,,elephant walk,quincy jones+the arturo ofarrill orchestra
635672,surfs up,2007.0,,stand tall,dustin bushnell+jared watson+charles stan frazier+steve fox+dirty heads+arrangement with warner music group film+tv licensing
398354,cooley high,1975.0,,its so hard to say goodbye to yesterday,g c cameron+freddie perren
583678,professor norman cornett,2009.0,,another brick in the wall (part two),roger waters+pink floyd
417192,do aur do paanch,1980.0,,yeh zulfon ki bikhri ghata,rajesh roshan+asha bhosle
86735,fall of eagles,1974.0,,trauermarsch,
331078,9/11,2002.0,,o vis aeternitatis,hildegard von bingen+sequentia
200149,sailor moon,1995.0,cruise blues (#1.9),sailor moon theme,tetsuya komoro+nicole price+brynne price
