id,name,artist,year
915483,cream ( housebangers ),prince & the new power generation,1991
612381,la vida del pescador,conjunto mar azul,0
948256,on cherry tree song,rockettothesky,2006
678106,big big world,emilia,0
851287,planet eden,simon cooper featuring soprano manuela van geenhoven,0
849958,les teenage gluesniffers,le volume etait au maximum,0
956455,mersey beat,reckless kelly,0
858157,o bem e o mal,detonautas,2004
948573,john lee hooker,terry callier,2009
817204,animals have personality,charlotte diamond,0
223582,in yo club feat nasty nardo_ geno dragon & blue boi,mr sche,0
931895,stop coming to my house,mogwai,2003
306868,perdas e ganhos,liah,0
833595,ah ke na 'xera,yiannis tassios,0
800830,a slow return,james johnson & robert scott thompson,2001
951307,the ocean,richard hawley,2005
612424,mean woman blues,the allman brothers band,1994
858187,time keeps slipping away~m,peter green splinter group,2001
948302,the late song (je ne suis pas mort),david poe,2002
890962,naked to the flame,peter hammill,2006
956499,long live rock 'n' roll,rainbow,1978
961220,one hour action/drama,mystery machine,1995
956504,dirt road blues,big joe williams,1966
956507,christ the lord is  risen today (somebody's brother album version),scott wesley brown,0
907356,solo si tu quieres,sergio dalma,2008
948317,yonder comes miss rosey,jimmy burns,0
948318,lady child's dream (album version),david darling,2003
464992,shang di shi nan hai,fiona sit,0
304633,la sua figura (feat. franco battiato),giuni russo,0
832529,reis naar het einde van de nacht,frank boeijen groep,1985
929468,you are the worst thing in the world,telefon tel aviv,2009
930834,boulevard of broken dreams (live),greg kihn,0
915567,when the levee broke,clint black,2005
866416,they heard i got life (explicit album version),black rob,2005
858226,conquering america (johan s remix),bwo,0
866421,lullaby (take 2: how dry i am) (album),earth,0
563319,a swingin safari,bert kaempfert and his orchestra,2003
948345,my girl & i've got sand in my shoes,drifters,0
948347,das weisst nur du,andreas dorau,1997
751741,250 miles,radio moscow,2009
487104,tres chic,bob azzam,0
825474,travelling woman (live on sirius satellite radio_ new york city),bat for lashes,0
948355,don't think twice_ it's all right,eric clapton,0
931972,rockin' to the beat,the fatback band,1995
669830,nan ren ktv,justin,0
899207,blowin' smoke feat. matt cameron & mike mccready,peter frampton,2006
948360,i want a hippo for christmas (kids christmas party),dennis scott,0
841867,carmina burana (1997 digital remaster): o fortuna,philharmonia chorus/philharmonia orchestra/riccardo muti,0
563341,amazing grace,john mcdermott,0
833678,let there be love,oasis,0
907484,our lips are sealed (feat. jane wiedlin),the specials and fun boy three,0
891031,healing dream (composition by john goodsall),brand x,0
259098,merry happy / little red,kate nash,2007
694433,clarinet concerto 1st movement,wolfgang amadeus mozart,0
940194,this is the new shit (album version),marilyn manson,0
604326,i'm getting ready,ann nesby,0
953356,hidden track,david devant and his spirit wife,2004
759980,cast down your cares (new earth album version),john michael talbot,0
899248,debussy : la mer : ii jeux de vagues,kurt masur,0
956593,my home town is a one horse town,gordon macrae,0
882868,rose room,charlie shavers,0
751799,there's no place like home,johnny farnham,1970
522432,hell yeah,neil diamond,2005
956611,walk hard,john c. reilly,2007
800964,one more murder (lp version),better than ezra,2005
628938,mandato del cielo,el coyote y su banda tierra santa,0
960887,blow,elephant beach (thaione davis & j. sayne),2006
645326,red hot mama,georgia gibbs,0
301263,live n direct,reggie rockstone,0
940244,hurt,sami saari,0
940245,johnson machine gun,sunnyland slim,1994
940250,father_ son,peter gabriel,0
678108,(and the) pictures in the sky,medicine head,1990
940254,life in a northern town (live),little big town,2007
538852,brokedown palace,joan osborne,2006
227559,discussie tussen links en richts waarbij natuurlijk klappen vallen,fred van hove,2002
923883,there's a new kid in town,kathy mattea,1993
948460,te digo ke no te quedes,poncho k,0
944509,3. heiliger dankgesang e.genesenden an die gottheit_ in der lydischen tonart.molto adagio -. andante - molto adagio - andante - molto adagio.,takács quartet,0
669936,i i i tha hood way,mc eiht,0
956657,window shopping,jackson 5 / michael jackson,0
956659,no free whiskey,bargain music,0
932091,you belong to my heart,waylon jennings,0
940286,tobira-1,dj krush & toshinori kondo,1998
956672,the one i love (acoustic),david gray,0
784641,things can only get better,howard jones,0
661763,ma mère l'oye: ii. pavane de la belle au bois dormant: lent - allegro - mouvements de valse modéré,sir simon rattle/berliner philharmoniker/rundfunkchor berlin/sabine puhlmann/nora von billerbeck/bianca reim/silke schwab,0
579876,thats amore,bobby solo,0
874762,bodhi tree dub,desert dwellers,0
899340,on a sunday afternoon,lighter shade of brown,1990
956685,pretty people,billy bob thornton,2007
751886,the shadow knows (lp version),commander cody and his lost planet airmen,1975
943149,hay nancy drew,price,0
940307,livin' in the fast lane [4sm mix],the sugarhill gang,0
317716,home taping's killing music,misty's big adventure,2004
891157,some of shelly's blues,michael nesmith,1991
784662,around the world,the london pops orchestra,0
801047,i got you babe,sonny & cher,1965
850204,alive and kicking (live),simple minds,1991
325918,horizon variations,max richter,2004
910762,the unknown soldier ( lp version ),the doors,1968
186658,rocking horse road,elvis costello,1994
899364,más allá del bien i el mal,habeas corpus,0
956709,sweet little sixteen,john leyton,0
571692,radar love,golden earring,1973
948526,santa claus is coming to town (single),x,0
313736,ni shi wo de nan ren,sandy lam,0
956722,hands of time,ron sexsmith,2006
915763,gypsy songs for voice and piano_ op. 55_ no. 4 & 5,rudolf firkusny;frederica von stade,0
457015,the story of young love,big jay oakerson,2009
956729,south park,ganxsta nip,0
883003,bailando en el areito,rubén gonzález & conjunto cubason,0
923968,volume 3,junk project,1996
696032,love of a lifetime,larry gatlin & the gatlin brothers band,0
710981,the workers sing a song of mass production,matthew good band,2001
932168,a fool in love - original,ike and tina turner,1992
956745,boogie oogie oogie (re-recorded / remastered),a taste of honey,0
301386,c'est le temps,les très bien ensemble,2008
825675,c'est la vie (single version),robbie nevil,2008
833870,the whole world lost its head,bullets to broadway,2005
956751,kiss,original love,0
661840,french song,franz bauer,0
768341,un dia con otro,pepe aguilar,0
317783,i say a little prayer,paul brown / lina,0
686425,stolen moment,james johnson & robert scott thompson,2001
956762,wagner: tristan und isolde: auf! auf! ihr frauen!,richard wagner,0
756111,hickory dickory dock (explicit album version),8ball & mjg,2007
427066,on the good ship lollipop [demo],tiny tim,0
866656,gore in rut / the pickup bear / holy night fever / who nu / queen of the lake / god save the queen bee / queen orca wicca wind,deerhoof,2000
940386,i don't know how to love him - sound-a-like cover,west end orchestra & singers,0
637289,jackie wilson said (i'm in heaven when you smile),van morrison,1972
829842,meet de boys on the battlefront,the wild tchoupitoulas,1992
416110,things will change (this time around) (acoustic),echoes the fall,0
711035,hide & seek,ivor slaney,2009
956797,a boy like that - i have a love,chita rivera & carol lawrence & leonard bernstein&the new york philharmonic orchestra,0
620926,freely,devendra banhart,2007
719234,variations on a theme by joseph haydn_ op. 56a: iv. variation no. 3,berlin symphony orchestra,0
940419,panama (live version),van halen,0
588165,mundo raro,enrique urquijo y los problemas,2001
956806,no te olvides mujer,amar azul,0
915849,trick or treat,peaches,0
211338,cut back the heard,the icarus line,2006
674199,you dream flat tires,joni mitchell,1982
113039,salvador sanchez (acoustic),sun kil moon,0
530833,fear city,elliott smith,0
932244,voodoo love (toires remix),digital mystery tour,0
539037,islands in the stream,kenny rogers & dolly parton,1990
506273,night train (1999 digital remaster),sam butera & the witnesses,0
956835,rain tree crow (2003 digital remaster),rain tree crow,1992
847246,bring me sunshine/the sun has got his hat on/a gal in calico/the best things in life are free (medley),phil kelsall,0
956844,the party don't stop (feat. master p & foxy brown),mia x,1997
588207,mystery science theater 3000,neil norman & his cosmic orchestra,0
793009,medley: i love a piano / barney google / pink elephants / parlez moi d'amour / back in your old backyard / when i grow too old to dream / thanks a million,gisele mackenzie,0
465330,throw ya gunz,onyx,1993
956853,belt and shoelaces,the chemistry experiment,0
907703,la luna,sarah brightman,2000
940472,let me make a little money,sonny terry and brownie mcghee,0
924091,il barbiere di siviglia: dunque io son,philharmonia orchestra and chorus_ maria callas_ luigi alva_ tito gobbi,0
874941,the ups and downs,ozma,2001
956863,great big world,blues traveler,1997
113090,i like to run i like to jump,david mead,0
850378,por el amor de una mujer,la firma,0
866763,mauna loa slack key,ledward kaapana,0
842190,liang wei yi ti,leon lai,0
858576,rope bridge crossing,john parish / pj harvey,0
915925,purple rain drops,stevie wonder,1995
948698,just wait till i get you alone,carl smith,0
956892,flow rate,transistor,0
687866,9 etudes-tableaux op. 33: no. 1 in f minor,leif ove andsnes,0
512029,el noi de la mare,mariano yanani,0
951377,i don't know what i want,the raspberries,1974
661993,pro skater,bukue one,0
883178,closing theme,the salsoul orchestra,1994
932336,don't fight the feeling (album version),day26,2008
883187,mozart: la betulia liberata: lodi al gran dio,wolfgang amadeus mozart,0
236024,freak in the dog house,d-shot (ft. kevin gardner_ tony o_ & paradeyes),0
956923,black man,architect,0
883197,will you love me tomorrow?,the killer barbies,1995
956926,i like dem girlz (radio edit),lil jon & the east side boyz,0
948738,i like you,blue magic,1975
932362,le culte des anciens,serge franklin,0
858637,the third man theme,the london pops orchestra,0
358930,na neblinaddos sonhos (tribute by taciana & apollo 9 ),suba_ apollo 9 & taciana,0
326167,bailar pegados,sergio dalma,2002
703003,let's get drunk and fight,joe nichols,2007
858654,black brown & beige - pt 2,duke ellington,0
678431,amor sin medida,josé alfredo jimenez con mariachi vargas de tecalitlan,0
899616,if i can't have you (2007 remastered saturday night fever lp version),yvonne elliman,0
932385,lo que mejor se me da,pauline en la playa,0
956962,partners_ brothers and friends (live),nitty gritty dirt band,0
948771,stranger things have happened,ronnie milsap,2006
956965,misere mani,era,1998
948779,bring it home to me,sam & dave,0
834094,traces o' red - the fall and rise of vitality,enslavement of beauty,0
590941,the replacements - the replacements remix,john debney,0
694833,plan 7 star satellite 10,swervedriver,1995
842290,air of meditation - serene and shimmering,johann sebastian bach,0
960947,fiesta in seville,david rose and his orchestra,2004
916022,goin' down the road feeling bad [live at the great american music hall_ san francisco_ ca_ august 13_ 1975],grateful dead,0
924220,dil ki dhardkan,dcs,0
375357,groundhog day (gabriel ananda remix feat. alice rose),claude vonstroke_ christian martin,2007
948805,golden earrings,gene pitney,0
375223,colpo di pistola,subsonica,1999
612941,get buck in here,dj felli fel / diddy / akon / ludacris / lil jon,2007
957009,to you,william sheller / le quatuor stevens,2000
957011,time after time,john gary,0
930916,symphony no.1 'spring' in b-flat major_ op. 38: andante un poco maestoso - allegro molto vivace (sch,czech chamber philharmonic orchestra_ douglas bostock,0
957021,check mr. popeye,ann rabson,0
801376,ride captain ride [single version],blues image,0
793186,you're living in my heart,face ii face,0
375401,she's so high (single version),blur,0
342634,main title from 'this island earth,dick jacobs & his orchestra,0
466706,a tisket a tasket,django reinhardt;quintette du hot club de france,2001
882408,it's raining men,the weather girls,1982
926824,heron blue,sun kil moon,2008
957043,i'm a fool for you,the undisputed truth,1995
957045,the red light district,the dirty dozen brass band,1993
776828,battle hymn of the republic,jim nabors,1997
580222,better world,phase 3 vs. the machine,0
916100,i never kissed a baby like you,harry reser,0
932488,pink flamingos,rickie lee jones,1993
88714,main title,craig safan,1987
957067,white line in the sun (album version),pegi young,2007
907714,the phantom of the opera (live) (feat. chris thompson),sarah brightman featuring chris thompson,2009
936143,king cobra,the budos band,2007
604819,arkansas traveler (instr.),rex allen,0
869486,mystery train,junior parker,1989
917273,voice of the storm - part 2 (album version),rc2,2008
72345,hark the herald angels sing,david francey,0
957082,chove en santiago,ismael serrano / luar na lubre,0
905319,joy to the world  (the christmas guest album version),andy griffith,0
940701,dead finks don't talk (2004 digital remaster),brian eno,1973
957088,vem kan segla för utan vind/du Är den ende,nicolai dunger,2002
629409,goin' back to my texas home,bill boyd and his cowboy ramblers,0
400035,steel man soon,nude girls,1999
645796,on standby,shed seven,1996
490150,má vlast (my fatherland) - cycle of symphonic poems/ii. vltava (the moldau),israel philharmonic orchestra;zubin mehta,0
752301,i want to know what love is (lp version),foreigner,0
827165,after i sing all my songs,merle haggard & george jones,1982
432818,jag och min far,olle ljungström,1998
957107,diga sim,papas da língua,2008
596660,j'ai la mémoire qui danse,maurice larcange,0
182729,the spider and the fly [featuring james cotton] (album version),kenny wayne shepherd,0
945951,brotherhood blues,slick ballinger,2006
670396,dypfryst / dette er mit helvet,carpathian forest,0
957117,what's new,frank ifield,0
580287,nan guo de hai zi,deserts xuan,0
834240,war,bob marley & the wailers,2007
957123,jingle bells,bimbo band,0
957127,roll over and play dead,lizzy borden,1989
860857,fragile,sting,1987
948693,quando eu fecho os olhos,chico césar,2002
334540,hito ga yume wo miru to iu koto -black skyline- (vocal mix),pe'z,0
711382,main title - giant theme,dimitri tiomkin,0
563936,schubert : symphony no.8 in b minor d759_ 'unfinished' : ii andante con moto,john eliot gardiner,0
686822,hollow man (2009 re-master),the cult,0
957159,intro,macabre instincts,0
932588,forever and a day (album),boy hits car,2005
957165,sonata in a minor - allegretto ben moderato,paul fried  - mark kroll,0
948975,on the sunny side of the street,joe carroll,0
711409,nu peng you de nan peng you (my girl friend's boy friend),karen mok,0
957173,o homem da máscara de ferro (feat. hélio flanders),rodrigo santos,0
924406,movie one,michael mantler_ larry coryell_ carla bley_ steve swallow_ tony williams,0
948986,medley: o little town of bethlehem/it will be well/o come let us adore him,eden's bridge,0
662270,lets start a rap war!,the know how,0
883157,que tiene la noche,carlos vives,2004
948995,america's great national pastime,the byrds,1971
654088,nan you're a window shopper (edited version),lily allen,0
760585,fearless,the bravery,2004
957197,néctar en el amanecer,juan socorro,0
883472,all right now,free,0
957201,( golden earrings) love theme and gypsy dance,victor young,0
952793,i can't help falling in love,final cut,0
416536,la tele,martika,0
957211,9 - 5 at the morgue,dog fashion disco,1998
744224,little bitty pretty one,thurston harris,1987
959622,the girl i love_ she got long curly hair,sleepy john estes,0
465702,jan smit en epiloog,youp van 't hek,2008
686889,she came in through the bathroom window (album version),the youngbloods,0
957226,canción del jangadero,paco peña / eduardo falú,1989
272861,swan lake' ballet suite op. 20: iv: scene: pas de deux,henry adolph & munich symphony orchestra,0
826161,when the sun comes shining thru',long john baldry,2004
56114,sing my song (dj blue thunder vs. indurro remix),marc korn,0
870878,friends like mine (jimmy kimmel live! version),the donnas,0
252728,i know what you are,oi va voi,2009
551391,real hero,eugene hideaway bridges,0
736060,en la línea 2,los peces,2005
793408,winter wonderland,tony bennett; arranged & conducted by robert farnon,1968
955532,cars and guns,digger & the pussycats,0
924490,dance_ dance,fall out boy,0
957260,jack odiamonds,lonnie donegan and his skiffle group,0
517075,nada cambiará mi amor por ti (nothing's gonna change my love for you),glenn medeiros,1987
621393,die fledermaus_ act 2: ich lade gern mir gaste ein,agnes baltsa/münchner rundfunkorchester/placido domingo,0
940882,crazy little thing called love [live from madison square garden],michael bublé,2009
959630,tomorrow was supposed to be a special day,mark isham,0
957272,happy new year,francis lai,0
899930,moonlight magic,aeoliah,2007
940892,killing floor,the electric flag-an american music band;michael bloomfield,0
908125,si la tocas otra vez,platero y tu,1994
555870,it's still rock and roll to me,billy joel,1980
850783,saturday night till sunday morning,slaughter & the dogs,0
957285,borrowed faith living on borrowed faith (),david robertson,0
957286,win instantly,channels,2004
195435,the battle cry of freedom - dixie - when johnny comes marching home,u.s. air force band,0
858989,coco jambo,los del sol,0
957295,pour bien réussir dans la chaussure,albert préjean,0
952808,deuxième livre (continued): la de villeroy,john paul,0
367475,10 años y un día,franco de vita,2008
940916,world war 3 is coming,mouth sewn shut,0
955541,whisker face,scared straight,0
940929,new monastery (rudy van gelder 24bit mastering) (1999 digital remaster),andrew hill,0
950081,raccontami (a kingdom's tale italian version) bonus track for japan,your hero,2008
785294,la vie est plus belle depuis...,melodium,0
908175,let me count the ways (album version),lyle mays,0
318352,la lluvia nunca vuelve hacia arriba (obra inspirada en 'la lluvia nunca vuelve hacia arriba),pedro guerra,0
359321,know your rights,the clash,1982
547741,wiener blut (vienna blood)_ op. 354,ondrej lenard,0
949155,peripheral vision,dave weckl,1992
957351,agnus dei: agnus dei,edda moser / hanna schwarz / rené kollo / kurt moll / royal concertgebouw orchestra / leonard bernstein / bernard bartelink / netherlands broadcasting foundation chorus_ hilversum / meindert boekel,0
736168,for you who walk in the land of the shadows,reverend bizarre,2004
867246,straight to the light,fields of the nephilim,2005
749385,girls just want to have fun,cyndi lauper,1983
949177,right on time,david wilcox,0
940989,maxim ist der king,fler_ sido & b-tight,0
834496,miss celie's mood,joe krown,0
678852,ball and chain,janis joplin,1972
304289,pata pata (album version),miriam makeba,1967
957385,viva la vida,palito ortega,0
891850,my heart tells me (should i believe my heart?),tony bennett,2006
924620,dirty girl,marc ford,2007
777167,presto in g minor i after bach from five studies for piano arrangement of j.s. bach: finale from solo violin sonata (bwv 1001),béla fleck,2001
914595,only the good die young,dave evans,0
211931,el rey y yo,los tres,2000
959653,the theme from big muff,big muff,0
949218,she´s funny that way,dave kelly,0
654309,you & me & the bottle makes 3 tonight (baby),big bad voodoo daddy,1996
957418,bad rap (who you tryin to kid_ kid?) (the best we could find album version),steve taylor,0
482283,men of harlech,the blaenaon male voice choir,0
957421,viimeisen dodon viimeinen runkki pt. 1,avarus,0
416751,no disgrace like home,dexter danger,0
564209,west coast u.s.a.,keith mansfield,0
949234,oiseaux tristes,maurice ravel,0
400374,i cannot hear the city (reprise) (kelli o'hara & jack noseworthy),marvin hamlisch;john lithgow;jeffrey huard,0
736247,pretty girls - original,big john hamilton,0
957432,santa claus is coming to town,bing crosby & the andrews sisters,1995
769876,forever right or wrong (love's like a river),steve perry,1998
826362,stage fright (lp version),chic,1981
941052,medley - barefootin' / walking the dog,zoot money's big roll band,0
652458,the world now / lost at sea part three,ancient vision,0
793599,el bueno_ el malo y el feo (the good_ the bad & the ugly) (dance hall version) (feat. tego calderón and eddie dee),vico c featuring tego calderón and eddie dee,0
957440,southern harmony: southern harmony iii. gentle waltz,ying quartet,0
492715,no puedo dejar de amarte,andre popp,0
957445,comanche,link wray & the wraymen,1959
949257,guerra e amore,sabrina,0
277514,el tiempo en las bastillas,fernando ubiergo,0
957452,california nocturne,experimental audio research,1994
711699,stay golden,au revoir simone,2005
914606,three blind mice,larry groce/disneyland children's sing-along chorus,0
515095,west end blues,louis armstrong & his hot five,1986
875548,the minotaur_ scene ii: before the labyrinth_ theseus fights and kills the minotaur (as his movements are transmitted to ariadne who is holding the other end of the thread),elliott carter,0
957472,theme from 'mahogany (do you know where you're going to),ferrante & teicher,0
808767,papas got a brand new bag - original live,james brown and the soul g's,0
728100,la vrai je ne suis pasla belle helene act3,jacques offenbach,0
949291,wind beneath my wings,elisabeth withers,2007
798129,old macdonald had a farm,the wiggles,0
949298,winter torture ((god mod dance till you die mix)),god module,2005
932916,una_ dos y tres,arco iris,0
949302,fools in love,inara george,2005
908344,green grass grows all around,head of femur,0
801850,come together,amanda,0
921439,number 5,ltno & the dead sexy inc.,0
957500,i just wanna rock,joe satriani,2008
834621,a certain girl - original,earl gaines,0
914062,child's play,merl saunders,0
951979,etudes op. 10 (2006 digital remaster): no. 3 in e major,andrei gavrilov,0
957512,i got laid on james joyce's grave,black 47,2000
662601,pintame,elvis crespo,0
839320,theme from battery,amon tobin,2004
720738,money man,black rain feat. jojo,0
900175,rabbit heart (raise it up),florence + the machine,2009
949333,la vie en rose,tony bennett & k.d. lang,2002
949335,when the saints go marching in - live,the million dollar quartet,0
952798,so into you,atlanta rhythm section,1976
908377,new york town,flatt & scruggs,0
924764,clr 12 b1 big it up (brainhammer e.p.),eric sneo,0
758577,you don't love me like you used to,joe maphis_ rose lee maphis,0
924767,shine on you crazy diamond (parts 1-8),roger waters,2001
957537,who's in the house (lo mejor album version),carman,0
890043,i am changing,performed by jennifer hudson;dreamgirls (motion picture soundtrack),0
801894,undo it,carrie underwood,2009
846353,i will not forget you,sarah mclachlan,1991
957544,top of the stairs,casino mansion,2003
466025,silent night,boyz ii men,1993
441450,step by step feat mavis acquah (prok & fitch dub mix),laidback luke & gregor salto,0
957551,young love,sonny james,1959
687216,she'll be coming 'round the mountain,old town school of folk music,0
785521,vem buscar o que e teu,inimigos da hp,0
952851,what i got,dante thomas,2007
842871,wild wild west,randy houser,2008
106347,freaks come out at night,whodini,1985
449669,the military,ornette coleman;london symphony orchestra,1972
957574,the weekend 2009,tango & cash,0
949388,rio do inferno,para halu,0
949395,something's got a hold on me (live),natalie cole,0
957983,on the prowl,settle,0
914628,extra - extra (lp version),ben e. king,0
416925,25 or 6 to 4,chicago,1970
595728,everyday life has become a health risk,the disposable heroes of hiphoprisy,1992
957604,i sing the body holographic,new london fire,2006
949414,you're the one that i want,john travolta / olivia newton-john,1978
933746,do you wanna dance,bobby freeman,1959
957615,the fallen (single edit),franz ferdinand,2006
883888,yangguan lament,barnaby taylor (featuring the bbc concert orchestra and the uk chinese ensemble),0
782195,in a glade,milla jovovich,0
818356,everybody say yeah,joi,0
920094,gone with the wind,the jazz messengers,1986
957623,cuando un amigo se va,ricardo montaner,0
948071,wind through the willows,yonder mountain string band,2003
957630,las vegas,tea leaf green,2003
957636,die wange im wind,sebastian krämer,0
957639,tren al sur (vivo),los prisioneros,2001
941257,fiesta en el corazón,maría de lourdes,0
113869,memory,uphill battle,2002
408785,i've got no use for the women,peter la farge,0
883923,wouldn't you like to know me,paul stanley,1978
474325,elle est pas d'humeur,marcel et son orchestre,2009
957654,i can't help it (if i'm still in love with you),johnny tillotson,1992
146647,warm ride,rare earth,1978
949464,go ahead on - original,dr. john,0
859353,i love you the best,ernie k-doe,0
949468,buffalo return to the plains,jimmy lafave,0
154845,murder on the dancefloor,sophie ellis-bextor,2000
924896,starsky & hutch,the james taylor quartet,1998
777441,oh so sad,andrew bird,1997
957667,bad case of loving you (doctor_ doctor),robert palmer,0
949479,love with a perfect stranger,rex smith,0
929660,det er jeg ikke til,tue west,0
933101,a chorus of crickets,the life and times,2005
949488,room full of eyes,the dillinger escape plan,2010
941300,sevillanas de triana. rojo amapola,miguel de los reyes - josé manuel roldán,0
785654,say_ has anybody seen my sweet gypsy rose,dawn,0
900345,night and day,billie holiday_ lester young,0
654587,a rainy night in rio (digitally remastered),edmundo ros,0
703753,you are my sunshine,jimmie davis,1940
56573,shoebox blues,evan olson,2003
892159,good morning america,dancing fantasy,1991
933125,andrea,alejandro santiago,1999
924934,i love u (antony reale & funky junction remix - funky junction big room dub edit) (antony reale & funky junction remix - funky junction big room dub edit),larry tee,0
875784,just dont stop,i.n.t.,0
916745,the best years of my wife,bob luman,0
744716,cold hard cash,tunsi,0
941327,mike post theme,the who,2006
957712,shotgun,jr. walker & the all stars,1965
826642,dance of the eagle,nicholas gunn,0
154900,hark! the herold angel sing,mahalia jackson,0
949527,memento mori,memento,0
687385,after mendelssohn (137 years) / paint it black / arthur's treat / talking world war iii blues / 89-90-91-92,gavin bryars / 1/2 japanese / simon jeffes / mark perry / michael nyman,0
933149,the nutcracker op.71-atto 1 - marche,pyotr il'yich tchaikovsky,0
720158,una ragazza in due,i giganti,1999
957728,who love the rain,david & steve gordon,0
843044,release it (instrumental),afro celt sound system,1999
948785,alley fight,john debney,1999
425256,i'll get by (as long as i have you),harry james and his orchestra,2006
884615,hard act to follow,brother cane,1993
892207,woman enough,alias,0
957746,fancy dancing man,five man electrical band,0
866867,jersey shore,the promise ring,1999
900406,medley  the boys from county mayo_ the boys from county armagh_ lovely leitrim,johnny carroll,0
474424,stars and stripes forever,john mceuen,0
442975,toi et moi,les très bien ensemble,2005
812255,i and i survive (featuring hr),long beach dub all stars featuring hr / long beach dub all stars,0
941375,sliver,nirvana,0
949569,bless the broken road,rascal flatts,2004
884036,silent distance (i:cube mix),clara hill,0
933192,when a child is born,john davis,0
843095,take a shot,dj hell,1997
957787,crashin' from passion,betty davis,2009
761181,a nice idea,john abercrombie_ mark feldman_ joey baron_ marc johnson,0
949602,seventh heaven,the del mccoury band,0
949606,ta yi ding hen ai ni,mei chi chiang,0
941415,coming clean,gary lucas & gods & monsters,0
957801,por la escalera,diego torres,0
900461,i'm confessin' (that i love you),doris day,2002
941422,fantasmas en mi casa,eddie sierra,0
957807,valley of the shadows,bob james,1974
949617,heavenly star (sunrise remix),genki rockets,0
933234,the best day of the year,nicholson_ shane,2002
957814,first true love affair,jimmy ross,1981
884093,mein herz ist weg,gall_ france,2005
7551,collecting dust,life long tragedy,2008
45806,i got you babe  (instrumental),sonny & cher,0
957827,a new day,2econd class citizen,2009
892299,an old wyoming song,eighteen visions,1999
884109,can't stop,steve perry,1994
939442,salt lake city (stereo remix) (2001 digital remaster),the beach boys,0
949649,the way you make me feel,michael jackson,1987
948444,andy warhol was right,warrant,0
925080,knockin on heavens door,den fiori,0
875930,gloria_ lonely boy,city of prague philharmonic orchestra and the crouch end festival chorus,0
955631,if i had a heart,fever ray,2008
892319,with a little bit of luck,shelly manne,1996
873975,jimmy van heusen medley (lp version),dave brubeck,1976
946076,mucho más de lo normal,la casa azul,2007
957866,sun feet (ep version),eisley,0
843180,no quiero nada,el canto del loco,2000
599556,rock n roll (4 vs 1 mix),p.paul fenech,0
253364,when the moon comes over the mountain,kate smith,1999
908725,the one that got away,steve goodman,1979
957878,live long,kings of convenience,2004
908730,violin concert in e minor_ op. 64: iii. allegro non troppo - allegro molto vivace,royal philharmonic orchestra_ sir thomas beecham,0
957886,por fin mi amor,nino bravo,1972
955637,tunay na kulay,razorback,0
957890,heart like a wheel [album version],the corrs,0
466374,i dreamed a dream,les misérables - 10th anniversary concert,0
744906,late night diner [acoustic] (album),adam hood,0
802253,fat and buff,mad cobra,0
875982,just another lonely day,blakk society featuring david hollister,1995
32209,one flew over the cuckoo's nest (opening theme),jack nitzsche,1975
957906,trouble,civil twilight,2010
949717,let me call you sweetheart,mills brothers,0
81367,es ist ein ros entsprungen,the gents_ peter dijkstra,0
925144,fast living 2,serengeti,0
957915,when abbott met costello,harry manx & kevin breit,0
851420,a welcome burden (album version),disturbed,0
361267,i'm gonna be (500 miles),maximo park,2007
622047,jackson-kent blues (1994 digital remaster),steve miller band,0
839149,love is a many splendoured thing,frank chacksfield,0
876005,love's gonna turn you round (bbc radio one's ''john peel show'' 22/7/76),kevin ayers,0
925159,your mama don't dance  [live at the santa barbara bowl],loggins & messina,2005
892395,kill me,make the girl dance,0
933357,el carretero,lisandro meza,0
409072,medley - canta brasil / isto e o que e? / aquarela do brasil,jair rodrigues,2004
536488,museum party,morthem vlade art,0
959904,intertribal song,midnight express,0
949748,amazing grace,kevin locke,0
950185,there's a blue light,crooked fingers,2001
957945,the wheels of love,the jet set,0
884220,gaudeamus igitur (world),tom & susan wasinger,0
949765,o louva-a-deus (enamorado),mundo cão,2006
957958,birimbobirambo,natalino otto,0
957959,two sides to every story,dolly parton and porter wagoner,0
737196,franz schubert (2009 digital remaster),kraftwerk,0
794123,6 moments musicaux op. 16: no. 5_ adagio sostenuto in d flat major,andrei gavrilov,0
957967,a drinking song,stoa,2008
597522,a love song for bobby long,grayson capps,2005
957971,blood red,slayer,1990
957974,the rose of england,nick lowe,0
368156,sérénade: 'loin de son amie,juan diego flórez / orchestra sinfonica di milano giuseppe verdi / carlo rizzi,0
712222,alfred hitchcock television theme,jeff alexander with alfred hitchcock,0
949791,bugsy malone,pavel kostiuk,2002
957986,let me hit that,three 6 mafia feat. boogiemane,2005
949800,how do i live wiothout you/ con te partiro,gloria loring,0
400941,corazón divino,francisco bochatón,2007
825949,imagine (2000 digital remaster),john lennon and the plastic ono band (with the flux fiddlers),0
941616,les ballons et les billes,claude françois,2000
818737,the blues had a baby and called it rock n roll,james blood ulmer,2003
925619,chip on my shoulder 1,cock sparrer,1992
146998,falling stars (canis & de santos mix),pulso da vida,2007
597559,joseph_ lieber joseph mein,thomas battenstein,0
908856,im krankenhaus mit dr. englert (dr. englert und die Ärzte),stephan remmler,0
949817,rhythm,praga khan feat. roos van acker,2001
958014,lo que hay aqui,latin breeze,0
958017,summer solstice,susan ashton,1993
769605,the gift and the curse,the mystic underground,0
196167,i can transform ya,chris brown featuring lil wayne & swizz beatz,0
948834,live to win,je suis france,2003
